feature_path,emotion,gender,mask_emotion,mask_gender
features/03-01-06-01-02-01-04.npy,5,0,1,1
features/03-01-05-01-02-02-04.npy,4,0,1,1
features/03-01-08-01-01-02-04.npy,7,0,1,1
features/03-01-08-02-02-02-04.npy,7,0,1,1
features/03-01-02-01-02-02-04.npy,1,0,1,1
features/03-01-01-01-02-01-04.npy,0,0,1,1
features/03-01-02-02-01-02-04.npy,1,0,1,1
features/03-01-03-01-01-01-04.npy,2,0,1,1
features/03-01-03-02-02-01-04.npy,2,0,1,1
features/03-01-01-01-01-02-04.npy,0,0,1,1
features/03-01-02-01-01-01-04.npy,1,0,1,1
features/03-01-02-02-02-01-04.npy,1,0,1,1
features/03-01-03-01-02-02-04.npy,2,0,1,1
features/03-01-03-02-01-02-04.npy,2,0,1,1
features/03-01-04-02-01-02-04.npy,3,0,1,1
features/03-01-07-02-01-01-04.npy,6,0,1,1
features/03-01-07-01-02-01-04.npy,6,0,1,1
features/03-01-04-01-02-02-04.npy,3,0,1,1
features/03-01-06-02-02-02-04.npy,5,0,1,1
features/03-01-05-02-02-01-04.npy,4,0,1,1
features/03-01-05-01-01-01-04.npy,4,0,1,1
features/03-01-06-01-01-02-04.npy,5,0,1,1
features/03-01-08-01-02-01-04.npy,7,0,1,1
features/03-01-08-02-01-01-04.npy,7,0,1,1
features/03-01-04-02-02-02-03.npy,3,1,1,1
features/03-01-07-02-02-01-03.npy,6,1,1,1
features/03-01-07-01-01-01-03.npy,6,1,1,1
features/03-01-04-01-01-02-03.npy,3,1,1,1
features/03-01-06-02-01-02-03.npy,5,1,1,1
features/03-01-05-02-01-01-03.npy,4,1,1,1
features/03-01-05-01-02-01-03.npy,4,1,1,1
features/03-01-06-01-02-02-03.npy,5,1,1,1
features/03-01-08-01-01-01-03.npy,7,1,1,1
features/03-01-08-02-02-01-03.npy,7,1,1,1
features/03-01-01-01-02-02-03.npy,0,1,1,1
features/03-01-02-01-02-01-03.npy,1,1,1,1
features/03-01-02-02-01-01-03.npy,1,1,1,1
features/03-01-03-01-01-02-03.npy,2,1,1,1
features/03-01-03-02-02-02-03.npy,2,1,1,1
features/03-01-02-01-01-02-03.npy,1,1,1,1
features/03-01-01-01-01-01-03.npy,0,1,1,1
features/03-01-02-02-02-02-03.npy,1,1,1,1
features/03-01-03-01-02-01-03.npy,2,1,1,1
features/03-01-03-02-01-01-03.npy,2,1,1,1
features/03-01-07-02-01-02-03.npy,6,1,1,1
features/03-01-04-02-01-01-03.npy,3,1,1,1
features/03-01-04-01-02-01-03.npy,3,1,1,1
features/03-01-07-01-02-02-03.npy,6,1,1,1
features/03-01-05-02-02-02-03.npy,4,1,1,1
features/03-01-06-02-02-01-03.npy,5,1,1,1
features/03-01-06-01-01-01-03.npy,5,1,1,1
features/03-01-05-01-01-02-03.npy,4,1,1,1
features/03-01-08-01-02-02-03.npy,7,1,1,1
features/03-01-08-02-01-02-03.npy,7,1,1,1
features/03-01-03-02-02-01-03.npy,2,1,1,1
features/03-01-03-01-01-01-03.npy,2,1,1,1
features/03-01-02-02-01-02-03.npy,1,1,1,1
features/03-01-02-01-02-02-03.npy,1,1,1,1
features/03-01-01-01-02-01-03.npy,0,1,1,1
features/03-01-06-01-02-01-03.npy,5,1,1,1
features/03-01-05-01-02-02-03.npy,4,1,1,1
features/03-01-05-02-01-02-03.npy,4,1,1,1
features/03-01-06-02-01-01-03.npy,5,1,1,1
features/03-01-04-01-01-01-03.npy,3,1,1,1
features/03-01-07-01-01-02-03.npy,6,1,1,1
features/03-01-07-02-02-02-03.npy,6,1,1,1
features/03-01-04-02-02-01-03.npy,3,1,1,1
features/03-01-08-02-02-02-03.npy,7,1,1,1
features/03-01-08-01-01-02-03.npy,7,1,1,1
features/03-01-05-01-01-01-03.npy,4,1,1,1
features/03-01-06-01-01-02-03.npy,5,1,1,1
features/03-01-06-02-02-02-03.npy,5,1,1,1
features/03-01-05-02-02-01-03.npy,4,1,1,1
features/03-01-07-01-02-01-03.npy,6,1,1,1
features/03-01-04-01-02-02-03.npy,3,1,1,1
features/03-01-04-02-01-02-03.npy,3,1,1,1
features/03-01-07-02-01-01-03.npy,6,1,1,1
features/03-01-08-02-01-01-03.npy,7,1,1,1
features/03-01-08-01-02-01-03.npy,7,1,1,1
features/03-01-03-02-01-02-03.npy,2,1,1,1
features/03-01-03-01-02-02-03.npy,2,1,1,1
features/03-01-02-02-02-01-03.npy,1,1,1,1
features/03-01-01-01-01-02-03.npy,0,1,1,1
features/03-01-02-01-01-01-03.npy,1,1,1,1
features/03-01-06-01-02-02-02.npy,5,0,1,1
features/03-01-05-01-02-01-02.npy,4,0,1,1
features/03-01-05-02-01-01-02.npy,4,0,1,1
features/03-01-06-02-01-02-02.npy,5,0,1,1
features/03-01-04-01-01-02-02.npy,3,0,1,1
features/03-01-07-01-01-01-02.npy,6,0,1,1
features/03-01-07-02-02-01-02.npy,6,0,1,1
features/03-01-04-02-02-02-02.npy,3,0,1,1
features/03-01-08-02-02-01-02.npy,7,0,1,1
features/03-01-08-01-01-01-02.npy,7,0,1,1
features/03-01-03-02-02-02-02.npy,2,0,1,1
features/03-01-03-01-01-02-02.npy,2,0,1,1
features/03-01-02-02-01-01-02.npy,1,0,1,1
features/03-01-02-01-02-01-02.npy,1,0,1,1
features/03-01-01-01-02-02-02.npy,0,0,1,1
features/03-01-03-02-01-01-02.npy,2,0,1,1
features/03-01-03-01-02-01-02.npy,2,0,1,1
features/03-01-02-02-02-02-02.npy,1,0,1,1
features/03-01-01-01-01-01-02.npy,0,0,1,1
features/03-01-02-01-01-02-02.npy,1,0,1,1
features/03-01-05-01-01-02-02.npy,4,0,1,1
features/03-01-06-01-01-01-02.npy,5,0,1,1
features/03-01-06-02-02-01-02.npy,5,0,1,1
features/03-01-05-02-02-02-02.npy,4,0,1,1
features/03-01-07-01-02-02-02.npy,6,0,1,1
features/03-01-04-01-02-01-02.npy,3,0,1,1
features/03-01-04-02-01-01-02.npy,3,0,1,1
features/03-01-07-02-01-02-02.npy,6,0,1,1
features/03-01-08-02-01-02-02.npy,7,0,1,1
features/03-01-08-01-02-02-02.npy,7,0,1,1
features/03-01-01-01-02-01-02.npy,0,0,1,1
features/03-01-02-01-02-02-02.npy,1,0,1,1
features/03-01-02-02-01-02-02.npy,1,0,1,1
features/03-01-03-01-01-01-02.npy,2,0,1,1
features/03-01-03-02-02-01-02.npy,2,0,1,1
features/03-01-04-02-02-01-02.npy,3,0,1,1
features/03-01-07-02-02-02-02.npy,6,0,1,1
features/03-01-07-01-01-02-02.npy,6,0,1,1
features/03-01-04-01-01-01-02.npy,3,0,1,1
features/03-01-06-02-01-01-02.npy,5,0,1,1
features/03-01-05-02-01-02-02.npy,4,0,1,1
features/03-01-05-01-02-02-02.npy,4,0,1,1
features/03-01-06-01-02-01-02.npy,5,0,1,1
features/03-01-08-01-01-02-02.npy,7,0,1,1
features/03-01-08-02-02-02-02.npy,7,0,1,1
features/03-01-07-02-01-01-02.npy,6,0,1,1
features/03-01-04-02-01-02-02.npy,3,0,1,1
features/03-01-04-01-02-02-02.npy,3,0,1,1
features/03-01-07-01-02-01-02.npy,6,0,1,1
features/03-01-05-02-02-01-02.npy,4,0,1,1
features/03-01-06-02-02-02-02.npy,5,0,1,1
features/03-01-06-01-01-02-02.npy,5,0,1,1
features/03-01-05-01-01-01-02.npy,4,0,1,1
features/03-01-08-01-02-01-02.npy,7,0,1,1
features/03-01-08-02-01-01-02.npy,7,0,1,1
features/03-01-02-01-01-01-02.npy,1,0,1,1
features/03-01-01-01-01-02-02.npy,0,0,1,1
features/03-01-02-02-02-01-02.npy,1,0,1,1
features/03-01-03-01-02-02-02.npy,2,0,1,1
features/03-01-03-02-01-02-02.npy,2,0,1,1
features/03-01-02-01-02-01-05.npy,1,1,1,1
features/03-01-01-01-02-02-05.npy,0,1,1,1
features/03-01-02-02-01-01-05.npy,1,1,1,1
features/03-01-03-01-01-02-05.npy,2,1,1,1
features/03-01-03-02-02-02-05.npy,2,1,1,1
features/03-01-07-02-02-01-05.npy,6,1,1,1
features/03-01-04-02-02-02-05.npy,3,1,1,1
features/03-01-04-01-01-02-05.npy,3,1,1,1
features/03-01-07-01-01-01-05.npy,6,1,1,1
features/03-01-05-02-01-01-05.npy,4,1,1,1
features/03-01-06-02-01-02-05.npy,5,1,1,1
features/03-01-06-01-02-02-05.npy,5,1,1,1
features/03-01-05-01-02-01-05.npy,4,1,1,1
features/03-01-08-01-01-01-05.npy,7,1,1,1
features/03-01-08-02-02-01-05.npy,7,1,1,1
features/03-01-04-02-01-01-05.npy,3,1,1,1
features/03-01-07-02-01-02-05.npy,6,1,1,1
features/03-01-07-01-02-02-05.npy,6,1,1,1
features/03-01-04-01-02-01-05.npy,3,1,1,1
features/03-01-06-02-02-01-05.npy,5,1,1,1
features/03-01-05-02-02-02-05.npy,4,1,1,1
features/03-01-05-01-01-02-05.npy,4,1,1,1
features/03-01-06-01-01-01-05.npy,5,1,1,1
features/03-01-08-01-02-02-05.npy,7,1,1,1
features/03-01-08-02-01-02-05.npy,7,1,1,1
features/03-01-01-01-01-01-05.npy,0,1,1,1
features/03-01-02-01-01-02-05.npy,1,1,1,1
features/03-01-02-02-02-02-05.npy,1,1,1,1
features/03-01-03-01-02-01-05.npy,2,1,1,1
features/03-01-03-02-01-01-05.npy,2,1,1,1
features/03-01-05-01-02-02-05.npy,4,1,1,1
features/03-01-06-01-02-01-05.npy,5,1,1,1
features/03-01-06-02-01-01-05.npy,5,1,1,1
features/03-01-05-02-01-02-05.npy,4,1,1,1
features/03-01-07-01-01-02-05.npy,6,1,1,1
features/03-01-04-01-01-01-05.npy,3,1,1,1
features/03-01-04-02-02-01-05.npy,3,1,1,1
features/03-01-07-02-02-02-05.npy,6,1,1,1
features/03-01-08-02-02-02-05.npy,7,1,1,1
features/03-01-08-01-01-02-05.npy,7,1,1,1
features/03-01-03-02-02-01-05.npy,2,1,1,1
features/03-01-03-01-01-01-05.npy,2,1,1,1
features/03-01-02-02-01-02-05.npy,1,1,1,1
features/03-01-01-01-02-01-05.npy,0,1,1,1
features/03-01-02-01-02-02-05.npy,1,1,1,1
features/03-01-03-02-01-02-05.npy,2,1,1,1
features/03-01-03-01-02-02-05.npy,2,1,1,1
features/03-01-02-02-02-01-05.npy,1,1,1,1
features/03-01-02-01-01-01-05.npy,1,1,1,1
features/03-01-01-01-01-02-05.npy,0,1,1,1
features/03-01-06-01-01-02-05.npy,5,1,1,1
features/03-01-05-01-01-01-05.npy,4,1,1,1
features/03-01-05-02-02-01-05.npy,4,1,1,1
features/03-01-06-02-02-02-05.npy,5,1,1,1
features/03-01-04-01-02-02-05.npy,3,1,1,1
features/03-01-07-01-02-01-05.npy,6,1,1,1
features/03-01-07-02-01-01-05.npy,6,1,1,1
features/03-01-04-02-01-02-05.npy,3,1,1,1
features/03-01-08-02-01-01-05.npy,7,1,1,1
features/03-01-08-01-02-01-05.npy,7,1,1,1
features/03-01-02-01-02-01-12.npy,1,0,1,1
features/03-01-01-01-02-02-12.npy,0,0,1,1
features/03-01-02-02-01-01-12.npy,1,0,1,1
features/03-01-03-01-01-02-12.npy,2,0,1,1
features/03-01-03-02-02-02-12.npy,2,0,1,1
features/03-01-08-01-01-01-12.npy,7,0,1,1
features/03-01-08-02-02-01-12.npy,7,0,1,1
features/03-01-07-02-02-01-12.npy,6,0,1,1
features/03-01-04-02-02-02-12.npy,3,0,1,1
features/03-01-04-01-01-02-12.npy,3,0,1,1
features/03-01-07-01-01-01-12.npy,6,0,1,1
features/03-01-05-02-01-01-12.npy,4,0,1,1
features/03-01-06-02-01-02-12.npy,5,0,1,1
features/03-01-06-01-02-02-12.npy,5,0,1,1
features/03-01-05-01-02-01-12.npy,4,0,1,1
features/03-01-08-01-02-02-12.npy,7,0,1,1
features/03-01-08-02-01-02-12.npy,7,0,1,1
features/03-01-04-02-01-01-12.npy,3,0,1,1
features/03-01-07-02-01-02-12.npy,6,0,1,1
features/03-01-07-01-02-02-12.npy,6,0,1,1
features/03-01-04-01-02-01-12.npy,3,0,1,1
features/03-01-06-02-02-01-12.npy,5,0,1,1
features/03-01-05-02-02-02-12.npy,4,0,1,1
features/03-01-05-01-01-02-12.npy,4,0,1,1
features/03-01-06-01-01-01-12.npy,5,0,1,1
features/03-01-01-01-01-01-12.npy,0,0,1,1
features/03-01-02-01-01-02-12.npy,1,0,1,1
features/03-01-02-02-02-02-12.npy,1,0,1,1
features/03-01-03-01-02-01-12.npy,2,0,1,1
features/03-01-03-02-01-01-12.npy,2,0,1,1
features/03-01-08-02-02-02-12.npy,7,0,1,1
features/03-01-08-01-01-02-12.npy,7,0,1,1
features/03-01-05-01-02-02-12.npy,4,0,1,1
features/03-01-06-01-02-01-12.npy,5,0,1,1
features/03-01-06-02-01-01-12.npy,5,0,1,1
features/03-01-05-02-01-02-12.npy,4,0,1,1
features/03-01-07-01-01-02-12.npy,6,0,1,1
features/03-01-04-01-01-01-12.npy,3,0,1,1
features/03-01-04-02-02-01-12.npy,3,0,1,1
features/03-01-07-02-02-02-12.npy,6,0,1,1
features/03-01-03-02-02-01-12.npy,2,0,1,1
features/03-01-03-01-01-01-12.npy,2,0,1,1
features/03-01-02-02-01-02-12.npy,1,0,1,1
features/03-01-01-01-02-01-12.npy,0,0,1,1
features/03-01-02-01-02-02-12.npy,1,0,1,1
features/03-01-03-02-01-02-12.npy,2,0,1,1
features/03-01-03-01-02-02-12.npy,2,0,1,1
features/03-01-02-02-02-01-12.npy,1,0,1,1
features/03-01-02-01-01-01-12.npy,1,0,1,1
features/03-01-01-01-01-02-12.npy,0,0,1,1
features/03-01-08-02-01-01-12.npy,7,0,1,1
features/03-01-08-01-02-01-12.npy,7,0,1,1
features/03-01-06-01-01-02-12.npy,5,0,1,1
features/03-01-05-01-01-01-12.npy,4,0,1,1
features/03-01-05-02-02-01-12.npy,4,0,1,1
features/03-01-06-02-02-02-12.npy,5,0,1,1
features/03-01-04-01-02-02-12.npy,3,0,1,1
features/03-01-07-01-02-01-12.npy,6,0,1,1
features/03-01-07-02-01-01-12.npy,6,0,1,1
features/03-01-04-02-01-02-12.npy,3,0,1,1
features/03-01-08-02-02-01-15.npy,7,1,1,1
features/03-01-08-01-01-01-15.npy,7,1,1,1
features/03-01-06-01-02-02-15.npy,5,1,1,1
features/03-01-05-01-02-01-15.npy,4,1,1,1
features/03-01-05-02-01-01-15.npy,4,1,1,1
features/03-01-06-02-01-02-15.npy,5,1,1,1
features/03-01-04-01-01-02-15.npy,3,1,1,1
features/03-01-07-01-01-01-15.npy,6,1,1,1
features/03-01-07-02-02-01-15.npy,6,1,1,1
features/03-01-04-02-02-02-15.npy,3,1,1,1
features/03-01-03-02-02-02-15.npy,2,1,1,1
features/03-01-03-01-01-02-15.npy,2,1,1,1
features/03-01-02-02-01-01-15.npy,1,1,1,1
features/03-01-02-01-02-01-15.npy,1,1,1,1
features/03-01-01-01-02-02-15.npy,0,1,1,1
features/03-01-03-02-01-01-15.npy,2,1,1,1
features/03-01-03-01-02-01-15.npy,2,1,1,1
features/03-01-02-02-02-02-15.npy,1,1,1,1
features/03-01-01-01-01-01-15.npy,0,1,1,1
features/03-01-02-01-01-02-15.npy,1,1,1,1
features/03-01-08-02-01-02-15.npy,7,1,1,1
features/03-01-08-01-02-02-15.npy,7,1,1,1
features/03-01-05-01-01-02-15.npy,4,1,1,1
features/03-01-06-01-01-01-15.npy,5,1,1,1
features/03-01-06-02-02-01-15.npy,5,1,1,1
features/03-01-05-02-02-02-15.npy,4,1,1,1
features/03-01-07-01-02-02-15.npy,6,1,1,1
features/03-01-04-01-02-01-15.npy,3,1,1,1
features/03-01-04-02-01-01-15.npy,3,1,1,1
features/03-01-07-02-01-02-15.npy,6,1,1,1
features/03-01-01-01-02-01-15.npy,0,1,1,1
features/03-01-02-01-02-02-15.npy,1,1,1,1
features/03-01-02-02-01-02-15.npy,1,1,1,1
features/03-01-03-01-01-01-15.npy,2,1,1,1
features/03-01-03-02-02-01-15.npy,2,1,1,1
features/03-01-08-01-01-02-15.npy,7,1,1,1
features/03-01-08-02-02-02-15.npy,7,1,1,1
features/03-01-04-02-02-01-15.npy,3,1,1,1
features/03-01-07-02-02-02-15.npy,6,1,1,1
features/03-01-07-01-01-02-15.npy,6,1,1,1
features/03-01-04-01-01-01-15.npy,3,1,1,1
features/03-01-06-02-01-01-15.npy,5,1,1,1
features/03-01-05-02-01-02-15.npy,4,1,1,1
features/03-01-05-01-02-02-15.npy,4,1,1,1
features/03-01-06-01-02-01-15.npy,5,1,1,1
features/03-01-08-01-02-01-15.npy,7,1,1,1
features/03-01-08-02-01-01-15.npy,7,1,1,1
features/03-01-07-02-01-01-15.npy,6,1,1,1
features/03-01-04-02-01-02-15.npy,3,1,1,1
features/03-01-04-01-02-02-15.npy,3,1,1,1
features/03-01-07-01-02-01-15.npy,6,1,1,1
features/03-01-05-02-02-01-15.npy,4,1,1,1
features/03-01-06-02-02-02-15.npy,5,1,1,1
features/03-01-06-01-01-02-15.npy,5,1,1,1
features/03-01-05-01-01-01-15.npy,4,1,1,1
features/03-01-02-01-01-01-15.npy,1,1,1,1
features/03-01-01-01-01-02-15.npy,0,1,1,1
features/03-01-02-02-02-01-15.npy,1,1,1,1
features/03-01-03-01-02-02-15.npy,2,1,1,1
features/03-01-03-02-01-02-15.npy,2,1,1,1
features/03-01-07-02-01-01-23.npy,6,1,1,1
features/03-01-04-02-01-02-23.npy,3,1,1,1
features/03-01-04-01-02-02-23.npy,3,1,1,1
features/03-01-07-01-02-01-23.npy,6,1,1,1
features/03-01-05-02-02-01-23.npy,4,1,1,1
features/03-01-06-02-02-02-23.npy,5,1,1,1
features/03-01-06-01-01-02-23.npy,5,1,1,1
features/03-01-05-01-01-01-23.npy,4,1,1,1
features/03-01-08-01-02-01-23.npy,7,1,1,1
features/03-01-08-02-01-01-23.npy,7,1,1,1
features/03-01-02-01-01-01-23.npy,1,1,1,1
features/03-01-01-01-01-02-23.npy,0,1,1,1
features/03-01-02-02-02-01-23.npy,1,1,1,1
features/03-01-03-01-02-02-23.npy,2,1,1,1
features/03-01-03-02-01-02-23.npy,2,1,1,1
features/03-01-01-01-02-01-23.npy,0,1,1,1
features/03-01-02-01-02-02-23.npy,1,1,1,1
features/03-01-02-02-01-02-23.npy,1,1,1,1
features/03-01-03-01-01-01-23.npy,2,1,1,1
features/03-01-03-02-02-01-23.npy,2,1,1,1
features/03-01-04-02-02-01-23.npy,3,1,1,1
features/03-01-07-02-02-02-23.npy,6,1,1,1
features/03-01-07-01-01-02-23.npy,6,1,1,1
features/03-01-04-01-01-01-23.npy,3,1,1,1
features/03-01-06-02-01-01-23.npy,5,1,1,1
features/03-01-05-02-01-02-23.npy,4,1,1,1
features/03-01-05-01-02-02-23.npy,4,1,1,1
features/03-01-06-01-02-01-23.npy,5,1,1,1
features/03-01-08-01-01-02-23.npy,7,1,1,1
features/03-01-08-02-02-02-23.npy,7,1,1,1
features/03-01-03-02-01-01-23.npy,2,1,1,1
features/03-01-03-01-02-01-23.npy,2,1,1,1
features/03-01-02-02-02-02-23.npy,1,1,1,1
features/03-01-01-01-01-01-23.npy,0,1,1,1
features/03-01-02-01-01-02-23.npy,1,1,1,1
features/03-01-05-01-01-02-23.npy,4,1,1,1
features/03-01-06-01-01-01-23.npy,5,1,1,1
features/03-01-06-02-02-01-23.npy,5,1,1,1
features/03-01-05-02-02-02-23.npy,4,1,1,1
features/03-01-07-01-02-02-23.npy,6,1,1,1
features/03-01-04-01-02-01-23.npy,3,1,1,1
features/03-01-04-02-01-01-23.npy,3,1,1,1
features/03-01-07-02-01-02-23.npy,6,1,1,1
features/03-01-08-02-01-02-23.npy,7,1,1,1
features/03-01-08-01-02-02-23.npy,7,1,1,1
features/03-01-06-01-02-02-23.npy,5,1,1,1
features/03-01-05-01-02-01-23.npy,4,1,1,1
features/03-01-05-02-01-01-23.npy,4,1,1,1
features/03-01-06-02-01-02-23.npy,5,1,1,1
features/03-01-04-01-01-02-23.npy,3,1,1,1
features/03-01-07-01-01-01-23.npy,6,1,1,1
features/03-01-07-02-02-01-23.npy,6,1,1,1
features/03-01-04-02-02-02-23.npy,3,1,1,1
features/03-01-08-02-02-01-23.npy,7,1,1,1
features/03-01-08-01-01-01-23.npy,7,1,1,1
features/03-01-03-02-02-02-23.npy,2,1,1,1
features/03-01-03-01-01-02-23.npy,2,1,1,1
features/03-01-02-02-01-01-23.npy,1,1,1,1
features/03-01-02-01-02-01-23.npy,1,1,1,1
features/03-01-01-01-02-02-23.npy,0,1,1,1
features/03-01-03-02-01-02-24.npy,2,0,1,1
features/03-01-03-01-02-02-24.npy,2,0,1,1
features/03-01-02-02-02-01-24.npy,1,0,1,1
features/03-01-02-01-01-01-24.npy,1,0,1,1
features/03-01-01-01-01-02-24.npy,0,0,1,1
features/03-01-06-01-01-02-24.npy,5,0,1,1
features/03-01-05-01-01-01-24.npy,4,0,1,1
features/03-01-05-02-02-01-24.npy,4,0,1,1
features/03-01-06-02-02-02-24.npy,5,0,1,1
features/03-01-04-01-02-02-24.npy,3,0,1,1
features/03-01-07-01-02-01-24.npy,6,0,1,1
features/03-01-07-02-01-01-24.npy,6,0,1,1
features/03-01-04-02-01-02-24.npy,3,0,1,1
features/03-01-08-02-01-01-24.npy,7,0,1,1
features/03-01-08-01-02-01-24.npy,7,0,1,1
features/03-01-05-01-02-02-24.npy,4,0,1,1
features/03-01-06-01-02-01-24.npy,5,0,1,1
features/03-01-06-02-01-01-24.npy,5,0,1,1
features/03-01-05-02-01-02-24.npy,4,0,1,1
features/03-01-07-01-01-02-24.npy,6,0,1,1
features/03-01-04-01-01-01-24.npy,3,0,1,1
features/03-01-04-02-02-01-24.npy,3,0,1,1
features/03-01-07-02-02-02-24.npy,6,0,1,1
features/03-01-08-02-02-02-24.npy,7,0,1,1
features/03-01-08-01-01-02-24.npy,7,0,1,1
features/03-01-03-02-02-01-24.npy,2,0,1,1
features/03-01-03-01-01-01-24.npy,2,0,1,1
features/03-01-02-02-01-02-24.npy,1,0,1,1
features/03-01-01-01-02-01-24.npy,0,0,1,1
features/03-01-02-01-02-02-24.npy,1,0,1,1
features/03-01-04-02-01-01-24.npy,3,0,1,1
features/03-01-07-02-01-02-24.npy,6,0,1,1
features/03-01-07-01-02-02-24.npy,6,0,1,1
features/03-01-04-01-02-01-24.npy,3,0,1,1
features/03-01-06-02-02-01-24.npy,5,0,1,1
features/03-01-05-02-02-02-24.npy,4,0,1,1
features/03-01-05-01-01-02-24.npy,4,0,1,1
features/03-01-06-01-01-01-24.npy,5,0,1,1
features/03-01-08-01-02-02-24.npy,7,0,1,1
features/03-01-08-02-01-02-24.npy,7,0,1,1
features/03-01-01-01-01-01-24.npy,0,0,1,1
features/03-01-02-01-01-02-24.npy,1,0,1,1
features/03-01-02-02-02-02-24.npy,1,0,1,1
features/03-01-03-01-02-01-24.npy,2,0,1,1
features/03-01-03-02-01-01-24.npy,2,0,1,1
features/03-01-02-01-02-01-24.npy,1,0,1,1
features/03-01-01-01-02-02-24.npy,0,0,1,1
features/03-01-02-02-01-01-24.npy,1,0,1,1
features/03-01-03-01-01-02-24.npy,2,0,1,1
features/03-01-03-02-02-02-24.npy,2,0,1,1
features/03-01-07-02-02-01-24.npy,6,0,1,1
features/03-01-04-02-02-02-24.npy,3,0,1,1
features/03-01-04-01-01-02-24.npy,3,0,1,1
features/03-01-07-01-01-01-24.npy,6,0,1,1
features/03-01-05-02-01-01-24.npy,4,0,1,1
features/03-01-06-02-01-02-24.npy,5,0,1,1
features/03-01-06-01-02-02-24.npy,5,0,1,1
features/03-01-05-01-02-01-24.npy,4,0,1,1
features/03-01-08-01-01-01-24.npy,7,0,1,1
features/03-01-08-02-02-01-24.npy,7,0,1,1
features/03-01-05-01-01-01-22.npy,4,0,1,1
features/03-01-06-01-01-02-22.npy,5,0,1,1
features/03-01-06-02-02-02-22.npy,5,0,1,1
features/03-01-05-02-02-01-22.npy,4,0,1,1
features/03-01-07-01-02-01-22.npy,6,0,1,1
features/03-01-04-01-02-02-22.npy,3,0,1,1
features/03-01-04-02-01-02-22.npy,3,0,1,1
features/03-01-07-02-01-01-22.npy,6,0,1,1
features/03-01-08-02-01-01-22.npy,7,0,1,1
features/03-01-08-01-02-01-22.npy,7,0,1,1
features/03-01-03-02-01-02-22.npy,2,0,1,1
features/03-01-03-01-02-02-22.npy,2,0,1,1
features/03-01-02-02-02-01-22.npy,1,0,1,1
features/03-01-01-01-01-02-22.npy,0,0,1,1
features/03-01-02-01-01-01-22.npy,1,0,1,1
features/03-01-03-02-02-01-22.npy,2,0,1,1
features/03-01-03-01-01-01-22.npy,2,0,1,1
features/03-01-02-02-01-02-22.npy,1,0,1,1
features/03-01-02-01-02-02-22.npy,1,0,1,1
features/03-01-01-01-02-01-22.npy,0,0,1,1
features/03-01-06-01-02-01-22.npy,5,0,1,1
features/03-01-05-01-02-02-22.npy,4,0,1,1
features/03-01-05-02-01-02-22.npy,4,0,1,1
features/03-01-06-02-01-01-22.npy,5,0,1,1
features/03-01-04-01-01-01-22.npy,3,0,1,1
features/03-01-07-01-01-02-22.npy,6,0,1,1
features/03-01-07-02-02-02-22.npy,6,0,1,1
features/03-01-04-02-02-01-22.npy,3,0,1,1
features/03-01-08-02-02-02-22.npy,7,0,1,1
features/03-01-08-01-01-02-22.npy,7,0,1,1
features/03-01-02-01-01-02-22.npy,1,0,1,1
features/03-01-01-01-01-01-22.npy,0,0,1,1
features/03-01-02-02-02-02-22.npy,1,0,1,1
features/03-01-03-01-02-01-22.npy,2,0,1,1
features/03-01-03-02-01-01-22.npy,2,0,1,1
features/03-01-07-02-01-02-22.npy,6,0,1,1
features/03-01-04-02-01-01-22.npy,3,0,1,1
features/03-01-04-01-02-01-22.npy,3,0,1,1
features/03-01-07-01-02-02-22.npy,6,0,1,1
features/03-01-05-02-02-02-22.npy,4,0,1,1
features/03-01-06-02-02-01-22.npy,5,0,1,1
features/03-01-06-01-01-01-22.npy,5,0,1,1
features/03-01-05-01-01-02-22.npy,4,0,1,1
features/03-01-08-01-02-02-22.npy,7,0,1,1
features/03-01-08-02-01-02-22.npy,7,0,1,1
features/03-01-04-02-02-02-22.npy,3,0,1,1
features/03-01-07-02-02-01-22.npy,6,0,1,1
features/03-01-07-01-01-01-22.npy,6,0,1,1
features/03-01-04-01-01-02-22.npy,3,0,1,1
features/03-01-06-02-01-02-22.npy,5,0,1,1
features/03-01-05-02-01-01-22.npy,4,0,1,1
features/03-01-05-01-02-01-22.npy,4,0,1,1
features/03-01-06-01-02-02-22.npy,5,0,1,1
features/03-01-08-01-01-01-22.npy,7,0,1,1
features/03-01-08-02-02-01-22.npy,7,0,1,1
features/03-01-01-01-02-02-22.npy,0,0,1,1
features/03-01-02-01-02-01-22.npy,1,0,1,1
features/03-01-02-02-01-01-22.npy,1,0,1,1
features/03-01-03-01-01-02-22.npy,2,0,1,1
features/03-01-03-02-02-02-22.npy,2,0,1,1
features/03-01-08-01-01-01-14.npy,7,0,1,1
features/03-01-08-02-02-01-14.npy,7,0,1,1
features/03-01-04-02-02-02-14.npy,3,0,1,1
features/03-01-07-02-02-01-14.npy,6,0,1,1
features/03-01-07-01-01-01-14.npy,6,0,1,1
features/03-01-04-01-01-02-14.npy,3,0,1,1
features/03-01-06-02-01-02-14.npy,5,0,1,1
features/03-01-05-02-01-01-14.npy,4,0,1,1
features/03-01-05-01-02-01-14.npy,4,0,1,1
features/03-01-06-01-02-02-14.npy,5,0,1,1
features/03-01-01-01-02-02-14.npy,0,0,1,1
features/03-01-02-01-02-01-14.npy,1,0,1,1
features/03-01-02-02-01-01-14.npy,1,0,1,1
